,text,start,duration,video_id
356,어근 이거 비슷한 말이야 거의 똑같다고 보면 대충 등 과정에서는 큰 그,153.87,9.33,LAQI9Kjiwkc
357,약수가 개인 수 라고 생각해 왜 이런 단 말이야 근데 왜 금 약수 라는,158.069,10.381,LAQI9Kjiwkc
358,좋은말 두고 어난 이게 아주 쉽고 편하고 유치하고 좋은데 왜 이 인수를,163.2,6.21,LAQI9Kjiwkc
359,어떠했을까,168.45,5.099,LAQI9Kjiwkc
360,왜냐하면 2일 수라는 이 내용 안에 약속 포 한테,169.41,8.639,LAQI9Kjiwkc
361,우리가 언제까지 이 숫자 들만 가지고 갈 순 없잖아,173.549,12.151,LAQI9Kjiwkc
362,우리가 아마도 알다시피 3회 2p x y 임할 이런 것들을 여러가지 문자,178.049,13.081,LAQI9Kjiwkc
363,들도 우리가 막 바로 왔어 짜니 그러니까 이제 얘네들을 숫자를 숫자의 고,185.7,10.17,LAQI9Kjiwkc
364,보르도 표현할 수 있지만 어 선생님 만약에 어육 also 크게는 2,191.13,8.22,LAQI9Kjiwkc
365,곱하기 3 곱하기 에 이렇게 펴낼 수 있잖아,195.87,9.03,LAQI9Kjiwkc
366,얘네들 이렇게 곱으로 표현할 수 있는 모든 애들을 이놈의 인수 다시,199.35,9.359,LAQI9Kjiwkc
367,말해서 약수의 업그레이드 약수 약간 조금 더 포괄적인 버전,204.9,8.989,LAQI9Kjiwkc
368,어 요거는 얘네들은 요구에 인수 다 라고 이야기 할 수 있는 거야 아,208.709,8.881,LAQI9Kjiwkc
369,그래서 우리가 쭉 날지 모르겠지만 소스,213.889,9.371,LAQI9Kjiwkc
370,의 인수 2 3 이런 에 대해 소수의 인숙 얘네들을 뭐라고 쓴 이 세,217.59,7.08,LAQI9Kjiwkc
371,글자로 소,223.26,6.119,LAQI9Kjiwkc
372,이인수 라고 이야기 했었던 거 기억 나나요 그래서 소수 민수 소실 딱,224.67,11.069,LAQI9Kjiwkc
373,아니고 약 아니고 소수일 인수 들을 우리가 어 소인수 라고 이야기 했었고,229.379,11.19,LAQI9Kjiwkc
374,그러면 본격적으로 조금 더 크 인수에 대해서 하고 들어가 볼 거예요,235.739,9.481,LAQI9Kjiwkc
375,인순 어쨌든 얘네들 이렇게 공부를 표현 됐을 때 일종의 약수 느낌이다,240.569,10.17,LAQI9Kjiwkc
376,라고 생각해 주면 된다 라는 것까지 자 그렇다면 선생님이 인수 부분에는,245.22,7.29,LAQI9Kjiwkc
377,뭐예요 인습을 뭐냐면,250.739,7.411,LAQI9Kjiwkc
378,일단 샘 또 예를 들어서 가지고 요괴 있어 삶의 곱하기 m+ 픽업 보니,252.51,11.159,LAQI9Kjiwkc
379,그 선생님이 이거 전개는 할 수 있을까 우리 전개도 알찬 끝이 됐잖아,258.15,8.519,LAQI9Kjiwkc
380,후원을 귀로 게 이렇게 가지고 전개 하는거 아니에요,263.669,8.761,LAQI9Kjiwkc
381,맞아맞아 전개한 게 어떻게 될까 이 전개하면 요 3a4 메고 파괴가,266.669,6.391,LAQI9Kjiwkc
382,322,272.43,4.29,LAQI9Kjiwkc
383,플러스 3 메이비 이렇게 표현할 수 있어요,273.06,8.4,LAQI9Kjiwkc
384,나 지금 뭘 쏘이는 이렇게 풀어헤쳐 써 뭐 햇다고 그걸 우리가 전개했다,276.72,8.97,LAQI9Kjiwkc
385,라고 얘기했잖아 그치 아 그리고 전개 했구나,281.46,9.75,LAQI9Kjiwkc
386,그러면 선생님이 꺼꾸로 요렇게 생긴 애를 이렇게 한 밑에 기로 표현할,285.69,6.69,LAQI9Kjiwkc
387,수도 있겠네,291.21,4.92,LAQI9Kjiwkc
388,아직 안봤지만 표현할 수 있어 그 이렇게 한 뭉 택이 로 표현하는 것을,292.38,9.39,LAQI9Kjiwkc
389,인 수분의 한다 라고 얘기할 거야 그러니까 마치 이 인숙은 에 달하는,296.13,9.81,LAQI9Kjiwkc
390,것은 이 전개에 반대와 정의다 라고 보면 돼,301.77,9.269,LAQI9Kjiwkc
391,그러면 내가 인 수분을 진짜 잘했다면 얘네들은 지금 상이며 캐야 1개,305.94,7.199,LAQI9Kjiwkc
392,2개 항해 중 이에요,311.039,6.301,LAQI9Kjiwkc
393,얘 나이 먹 거야 2 2 곱하기 로 연결된 거인 1항의 1개 자기야,313.139,9.541,LAQI9Kjiwkc
394,그런가 라는 인 수분을 다 하고 났을 때 무조건 하이 캉 게만 나와 줘야,317.34,10.259,LAQI9Kjiwkc
395,된다 라는 게 포인트입니다 자 그럼 많은 먼저 일단 인술 알아서 인수분해,322.68,5.7,LAQI9Kjiwkc
396,봤어,327.599,4.921,LAQI9Kjiwkc
397,그 첫번째 문제에서 이렇게 나온다 이렇게 생기는 같소,328.38,9.599,LAQI9Kjiwkc
398,그 생애 알거든 뭐 이 수백가지 자세 써 발전 아예 예의 인수에 좀 골라,332.52,7.44,LAQI9Kjiwkc
399,봐 이렇게 물어본다 고 어,337.979,6.781,LAQI9Kjiwkc
400,산에 에다가 l 플러스 a 까지고 이렇게 생긴 의 인수를 고르라고 다음,339.96,8.49,LAQI9Kjiwkc
401,주 이 녀석이 인수가 아닌 것을 찾아내 주어 을 교 물어봐,344.76,7.2,LAQI9Kjiwkc
402,그러면 먹 보기 여러가지 나오겠지 금아 발단 1,348.45,9.539,LAQI9Kjiwkc
403,선생님이 막 단어 없길 3a 그 다음에 3,351.96,11.139,LAQI9Kjiwkc
404,1+ p 그 다음에 삼매에 플러스 빛,357.989,10.42,LAQI9Kjiwkc
405,뭐 이런식으로 나오자 그러면은 얘네 의해 곱하기 로 연결되어 있는 게,363.099,11.22,LAQI9Kjiwkc
406,아니라 들을 찾아냄 된거 1 곱하기 위 또 침대 주공이 학교 3에 있니,368.409,10.74,LAQI9Kjiwkc
407,합격 그런 뜻 일까 마치 이런이런 하나의 카드에 던롭 오는 과 카드들,374.319,5.43,LAQI9Kjiwkc
408,카드,379.149,4.53,LAQI9Kjiwkc
409,요 카드 욕하지 이렇게 있는 거야 야금 더 3이라는 카드 있어 o 있어,379.749,9.48,LAQI9Kjiwkc
410,있어 a 라는 카드는 있어 1+ 피는 있어 있어 있어,383.679,10.32,LAQI9Kjiwkc
411,4 3 의 fsb 이니 업소 공개는 인수가 아니다 이렇게 이야기 할 수,389.229,5.22,LAQI9Kjiwkc
412,있겠죠,393.999,5.64,LAQI9Kjiwkc
413,그 첫번째 en 순이야 아닌 약 항상 모든 이 단원에서는,394.449,10.5,LAQI9Kjiwkc
414,뭐 별 저나 기대한 아니냐 그거 먼저 나옴 아 함수 냐 아니냐,399.639,10.02,LAQI9Kjiwkc
415,2 중식 이냐 아니냐 금란은 인수분해 배웠으니까 민수 이냐 아니냐 뭐,404.949,6.15,LAQI9Kjiwkc
416,이런거 먼저 나오겠죠,409.659,6.0,LAQI9Kjiwkc
417,착하지 저가 돼 써 그러면 이제 나 본격적으로 우리가 이제 저희 게 하는,411.099,8.52,LAQI9Kjiwkc
418,것이 아닌 인수분해 하는 그 과정을 배워야 될 거 아냐,415.659,8.79,LAQI9Kjiwkc
419,선생님이 조금 더 않았었던 3 a 에다가 1+ 삐 이렇게 생긴 에 언제,419.619,7.05,LAQI9Kjiwkc
420,털 그렇게 전개나 할 수 있어요,424.449,6.99,LAQI9Kjiwkc
421,근데 다시 그 하나로 한문 태그 눕는 거 그건 어떻게 해야 될까요 라고,426.669,11.34,LAQI9Kjiwkc
422,물어본다면 약간 스텝 있어 첫 번째 스텔 d 딩 이게 물야면 어 공통 u,431.439,7.56,LAQI9Kjiwkc
423,수 있을 게야,438.009,4.41,LAQI9Kjiwkc
424,그러면 두번째 스텝 세번째 스테퍼 먹지 결어 가지고 있을 거 아니야,438.999,7.35,LAQI9Kjiwkc
425,그런데 문 늘은 선생님 딱 첫번째 요거만 알려줄 거야,442.419,9.87,LAQI9Kjiwkc
426,이것만 치 자 잘해도 너희들 나중에 인수 분해 해서 실수 할 일이 없어요,446.349,10.89,LAQI9Kjiwkc
427,그 첫번째 탭 문양 공통 인수로 묻기 자 그러면 이 어떻게 생긴 얘기냐,452.289,12.18,LAQI9Kjiwkc
428,얘를 선생님의 전개 전개 해 보자 그럼 요건은 3a + 3a 피자나 그럼,457.239,11.55,LAQI9Kjiwkc
429,나는 이녀석을 모르는 상황 깨었다 라고 함 생각해 보자,464.469,9.0,LAQI9Kjiwkc
430,얘네들이 공통적으로 가지고 있는 그려서 뽑아낸 것,468.789,9.09,LAQI9Kjiwkc
431,겁 겨 7 내가 누구냐 개를 뽑아 낸 거야 그걸 약간 유식한 말로 1,473.469,6.36,LAQI9Kjiwkc
432,공통 인수가 되는 것이야,477.879,5.61,LAQI9Kjiwkc
433,자 그럼 공통의 있어 누구니 3a 3a 공동 겠네,479.829,5.06,LAQI9Kjiwkc
434,그러면 3회,483.489,6.14,LAQI9Kjiwkc
435,로 먹는걸 3a 로 묶어서 앞에는 3a 가 다나가 쓰니까 아무것도 안,484.889,10.11,LAQI9Kjiwkc
436,남아 명 이라고 쓰면 안되겠죠 얼마 일 이라고 써야 되고 뒤에는 누구,489.629,9.63,LAQI9Kjiwkc
437,피난 안고 가운데 플러스 연결이 된 거야 그래서 내 퀴즈 퀴즈 는 자,494.999,9.271,LAQI9Kjiwkc
438,이번에는 어디에 가 a 재고 p 플러스 4,499.259,8.22,LAQI9Kjiwkc
439,a b 제국 어업 올려 고생해서,504.27,7.59,LAQI9Kjiwkc
440,그러면 나한테 겹친 은혜를 뽑아 내야 하냐고 겹치는 6,507.479,8.641,LAQI9Kjiwkc
441,어유 시카 말하고 라고 공통 인수 작은 웅덩이에서 뽑아내 걸자 누가 겹칠,511.86,4.89,LAQI9Kjiwkc
442,까,516.12,5.219,LAQI9Kjiwkc
443,에이멘 하나까지 겹치고 요 업 비 도 않아 겹친 해 그 공통의 있어 누가,516.75,5.339,LAQI9Kjiwkc
444,되는 거야,521.339,5.971,LAQI9Kjiwkc
445,ab 가 된 거야 아 매입 1 공통 묶어 써 앞에 누구나 마,522.089,9.901,LAQI9Kjiwkc
446,ab 가 나 갔으니까 a 않았구요 가운데 플러스로 연결 자 a b 가,527.31,9.81,LAQI9Kjiwkc
447,나갔어 금치 에 뭐가 너 어 무 거 나 와 4 1 안고 이하나 남고 클랜,531.99,7.11,LAQI9Kjiwkc
448,사비 이렇게 쓸 수 있겠죠,537.12,7.2,LAQI9Kjiwkc
449,아 그래서 날 구미 이거 인수 분해 다 아 거야 그래서 아 봉포 인수로,539.1,7.049,LAQI9Kjiwkc
450,먹는 게 첫 번째 작업 이구나,544.32,8.4,LAQI9Kjiwkc
451,그런데 그런데 중요하게 써 이 공통 인수로 묶을 때는 요 항 4 숫자인,546.149,9.991,LAQI9Kjiwkc
452,애들도 포함 을 시켜 줘야 된다는 얘기야,552.72,9.45,LAQI9Kjiwkc
453,무슨 말이냐 예를 들어서 환생 님이 걸을 뭐 어 뭐랄까 ea 제고 삠,556.14,7.08,LAQI9Kjiwkc
454,이렇게 써보자,562.17,5.55,LAQI9Kjiwkc
455,그러면 이제 누가 공통된 거야 ap 도 공통 이긴한데 잊어 여기도 있고,563.22,6.75,LAQI9Kjiwkc
456,러그 되기 있잖아 게이고 팜 이잖아,567.72,6.239,LAQI9Kjiwkc
457,쿨한 근 앉거나 줄 때 니까 g 가 찍어 내 줘야 돼 그럼 요정 되는,569.97,11.25,LAQI9Kjiwkc
458,거야 이 ap 로 목자 앞에서는 a 간암 내 뒤에서 누가 나만 어이 피가,573.959,12.57,LAQI9Kjiwkc
459,남 거야 그래서 내가 얘를 인수 분해 잘 했나 안했나 를 어 다시 확인해,581.22,7.859,LAQI9Kjiwkc
460,보기 위해서 있는 어떤게 해보는데,586.529,6.391,LAQI9Kjiwkc
461,전개한 뭐 얼마나 은 2ea 제고 삐 전개하면 4,589.079,7.801,LAQI9Kjiwkc
462,ap 제거 9 제재로 나오네 그러면 나는 잘 했구나 이렇게 생각해 주면,592.92,5.13,LAQI9Kjiwkc
463,되는 거예요,596.88,5.579,LAQI9Kjiwkc
464,그런데 만약에 내가 뭐 이렇게 했는데 aa e+ 잡혀 이렇게 나왔다,598.05,7.68,LAQI9Kjiwkc
465,큰아이 고인 수분의 제대로 한거 하는 거야 안 거야,602.459,8.461,LAQI9Kjiwkc
466,e 를 안고 내 줬잖아 꿈 다는 이걸 제대로 인수 분다 하려면 em,605.73,6.57,LAQI9Kjiwkc
467,에다가,610.92,7.23,LAQI9Kjiwkc
468,a+ epd 아 이렇게 정리를 해줘야 그러면 이렇게 하면 2am,612.3,9.18,LAQI9Kjiwkc
469,그렇다면은 사 업 2m 이렇게 된 거 잖아,618.15,7.47,LAQI9Kjiwkc
470,그래서 이렇게 꺼내야 우리가 내가 잘 인수분해 했다 라고 지킬 수가,621.48,7.38,LAQI9Kjiwkc
471,있어요 그래서 1l 선생님이라 뭐했니,625.62,7.77,LAQI9Kjiwkc
472,인수가 보니 예수 분해가 보니 공통 민수가 인수 글의 첫 번째 단계,628.86,5.94,LAQI9Kjiwkc
473,여기까지 했으니 드라,633.39,6.96,LAQI9Kjiwkc
474,근데 이것을 크고 그날 지금 까먹으면 그 다음번에 배우 좀 배울 수가,634.8,6.72,LAQI9Kjiwkc
475,없습니다,640.35,6.84,LAQI9Kjiwkc
476,그리고 특별히 만약에 이렇게 생긴 애가 있었다 근데 말이 어렵게 나오기도,641.52,7.83,LAQI9Kjiwkc
477,전인 수분을 해라,647.19,6.03,LAQI9Kjiwkc
478,공통 인수가 뭐야 이렇게 물어볼 수도 있는데 이렇게 해 놓고서는,649.35,12.06,LAQI9Kjiwkc
479,야 있잖아 이 여기에서 1차 이상의 공통인 인수를 구하 할 것만 갚지도,653.22,9.81,LAQI9Kjiwkc
480,는 들이 존 다고,661.41,7.29,LAQI9Kjiwkc
481,뭐 하구요 1차 뭐 위배된다고 1차 이상의 공포 민 인수 루프 알아라,663.03,11.82,LAQI9Kjiwkc
482,공통 인수 고야 의 미자 m 또 며 차야 1차 흠 예외에 공통 민숙 1차,668.7,7.89,LAQI9Kjiwkc
483,이상의 공통인 수를 구하여라,674.85,6.57,LAQI9Kjiwkc
484,건마 되는 거야 meo 이렇게 이야기해도 될 거야 그러니까 너희들은 어떤,676.59,9.6,LAQI9Kjiwkc
485,문제를 풀 때 막 괜히 윤거 때문에 찔찔 알고 사신다 너희들이 아는 용하,681.42,10.29,LAQI9Kjiwkc
486,순성 만 잘하면 된다 라는 것까지 기억하시고 요 오늘 배웠던 내용도 복습,686.19,6.72,LAQI9Kjiwkc
487,진짜 열심히 하시고,691.71,4.8,LAQI9Kjiwkc
488,아 뭔가 이것 조금 나 된다 괜찮다 십자 이런 친구들은 요,692.91,8.43,LAQI9Kjiwkc
489,사실 다음 땅까지 조금 연달아서 들어 줘도 괜찮아요 그러면 우리가 한꺼번,696.51,9.03,LAQI9Kjiwkc
490,했던 제 문제를 쭉 줄여 풀 수가 있는데 요 것만 배워 가지고는 풀 수,701.34,8.82,LAQI9Kjiwkc
491,있는 문제로 조금 먹고 등 다음 땅까지 조금 연달아 들어줘 도 괜찮고요,705.54,7.8,LAQI9Kjiwkc
492,선생님은 다음 땅에서도 즐거운 모습으로 만나도록 할게요,710.16,5.24,LAQI9Kjiwkc
493,그거 많았어요 안뇽,713.34,6.31,LAQI9Kjiwkc
494,5 5,715.4,4.25,LAQI9Kjiwkc
495,지난 시간에 이제 인수분해 가 뭐냐 라는 것에 대해서 조금 배워 봤는데,0.0,7.799,sEgcGnoufh0
496,그래서 선생님이 인수를 첫 번째 스템 뭐라고 했어,4.259,7.92,sEgcGnoufh0
497,리딩 공통 인수로 무 끼와 우리 겹쳐진 카드가 뭐냐,7.799,9.301,sEgcGnoufh0
498,요거 했었잖아요 오늘 할 내용은 어그 공통 1 수가 없을 수도 있잖아,12.179,5.761,sEgcGnoufh0
499,얘들아,17.1,4.769,sEgcGnoufh0
500,그러면 그 다음 스텝으로 넘어가야 되는데 그 다음 스텝이 뭐냐 이 까지,17.94,7.079,sEgcGnoufh0
501,그 다음 스텟 예 2번째 스탭 인데요,21.869,8.191,sEgcGnoufh0
502,완전 제곱 식이니 아님 더 합쳐 고 직인이 한국 개한테 무섭 알 때 문제,25.019,9.45,sEgcGnoufh0
503,한테 4 그 말로 물어보면 은 사람들 좀 이상하게 생각할 수 있으니까,30.06,8.67,sEgcGnoufh0
504,속으로 물어 봐야 되겠죠 얘도 완전 적 없이 그냥 그래도 합 찬양,34.469,8.191,sEgcGnoufh0
505,이렇게 물어봐야 계 자 그러면 예를 들면 이름이 나올 수 있어 적,38.73,6.45,sEgcGnoufh0
506,그리스도가 어떤 내린 수분의 딱 하려고 했어,42.66,7.62,sEgcGnoufh0
507,그랬는데 이거 어떻게 생겼나요 x 제곱 플러스 6 x,45.18,8.969,sEgcGnoufh0
508,프랑스 9 이렇게 생겨 거야 어 공정인 수가 없네,50.28,8.549,sEgcGnoufh0
509,그럼 이제 물어봐야 완전 적 없이 기니 그 완전 재고 c 긴 이제,54.149,8.941,sEgcGnoufh0
510,물어봐서 그럼 이제 확인을 해야 되잖아 그럼 어떻게 아 얘는 분명히 앞에,58.829,9.54,sEgcGnoufh0
511,있는 거 x 의 제곱 인데 어예 얘는 플러스 사람 또는 - 3 의 제곱,63.09,6.09,sEgcGnoufh0
512,인데,68.369,5.731,sEgcGnoufh0
513,어 흐미 고파 걍 주지 시험해 볼까 곱한다 메일을 고 펴 보자 o 유격수,69.18,6.03,sEgcGnoufh0
514,넣어서 대박 사건,74.1,6.9,sEgcGnoufh0
515,그러면 오는 아 또 x 플러스 3 의 제곱에 전체 제곱 이었구나 이렇게,75.21,10.979,sEgcGnoufh0
516,생각엔 쏘면 서버 문제 연기를 좀 되는데 그대로 문제 보내며 이렇게 생긴,81.0,10.2,sEgcGnoufh0
517,애는 완전 적 주모 빨게 우디가 파악할 수가 있어 너무 쉽잖아,86.189,8.851,sEgcGnoufh0
518,또 진짜 쉬운 완전 제거 옵션 뭐 있어 x 제고 플러스,91.2,7.68,sEgcGnoufh0
519,ex 플러스 입법 완전 적 없이 긴 인물 - 해볼까,95.04,8.64,sEgcGnoufh0
520,- 5 넥스 제국은 에 얻어 1 또는 - 일이 제 고민의,98.88,8.34,sEgcGnoufh0
521,어 코판 남의 두배 하면 얘기 나오냐,103.68,6.63,sEgcGnoufh0
522,또 x - 3전 재해,107.22,8.399,sEgcGnoufh0
523,4 연기자 아니고 1 파형 기대 백수 하여 3 레저세 호비 구나 업무,110.31,6.21,sEgcGnoufh0
524,생상 해,115.619,6.301,sEgcGnoufh0
525,이렇게 해주면 돼 그런데 문제가 뭐냐 며 완전 적을수 이렇게 쉬운 애들,116.52,10.41,sEgcGnoufh0
526,많아 오겠니 우리한테 조금 익숙하지 않은 완전 제곱 c 선생님이야 뭐,121.92,7.679,sEgcGnoufh0
527,이제 막 적에 많이 해서 존재 익숙해지는데,126.93,7.889,sEgcGnoufh0
528,처음에 곱셈 공식을 배우는 너희들의 얘는 뭐 의 지원 전 조급 주교는 o,129.599,9.331,sEgcGnoufh0
529,더블 몰 어찌 이렇게 생긴 애들이 많이 나와요 그럼 그렇게 생기는지 예를,134.819,8.31,sEgcGnoufh0
530,들면 어떤 애들이 냐 면 뭐 이런거 언어 이들은 좀 검색하기 업계 작품,138.93,5.4,sEgcGnoufh0
531,xl,143.129,7.551,sEgcGnoufh0
532,에다가 아 슬 지워낼 거야 너가 뭐 이렇게 하고서는,144.33,10.79,sEgcGnoufh0
533,음복 일생 임 이렇게 나올 거야 이웃 악 발생 완전 제곱 시기 딱 바로,150.68,9.63,sEgcGnoufh0
534,떠올라 안 떠올라 살짝 찌 의심한다면 5일 짝 공소 공포 미 순 없으니까,155.12,8.49,sEgcGnoufh0
535,뭐 는 4 맥스의 전체 제곱 된거 같애,160.31,7.83,sEgcGnoufh0
536,오노는 앞에 이제 플러스 그도 이해 제고 긴것 업적에 곱한 다음 a 까지,163.61,5.159,sEgcGnoufh0
537,곱해 봐,168.14,6.269,sEgcGnoufh0
538,6 액 3 a 곱하기 나오면 아 금 논을 3 x 플러스 ea 의 전체의,168.769,6.931,sEgcGnoufh0
539,제곱 이구나,174.409,5.67,sEgcGnoufh0
540,이거를 이제 떠 올려야 된다 또는 뭐가 있을까 4회 x 자 위 런 것도,175.7,7.319,sEgcGnoufh0
541,너희들한테 조금 어색 허어 지켜 더 라고,180.079,7.981,sEgcGnoufh0
542,타고 생기네 one x 의 전체 조곡 웬디 세제와 아 얘는 ex 플러스,183.019,7.201,sEgcGnoufh0
543,1회 전체의 제법이구나,188.06,5.25,sEgcGnoufh0
544,이렇게 우리가 떠올릴 수가 있어야 되는 거예요,190.22,8.7,sEgcGnoufh0
545,그런데 얘가 야 이거 완전 제곱 c 긴거 맞춰 가지고 인수분해 해라,193.31,10.11,sEgcGnoufh0
546,이렇게 낼 수도 있지만 어떻게 되냐면 야애 2층 완전 접시 있거든,198.92,8.64,sEgcGnoufh0
547,여기에 모드로 가야될 참 맞춰 말해도 물어본다고 그러니까 뭐 불러 방법,203.42,6.539,sEgcGnoufh0
548,했었던 자쿠 약수 제곱 에다가,207.56,7.079,sEgcGnoufh0
549,cbs 놓고서는 취 계단에 뭐 바닷물과 이 얘기 완전 제곱 씩 되기,209.959,7.14,sEgcGnoufh0
550,위해서 이고 얼마 들어 가야 되니 이런 경우가,214.639,7.47,sEgcGnoufh0
551,그럼 이제 압수 를 먼저 찾아야 되는 거야 아 얘는 4 맥스의 전체의,217.099,6.961,sEgcGnoufh0
552,제곱이 없겠구나,222.109,6.901,sEgcGnoufh0
553,그 다음에는 2 곱하기 압수 디스 자나 후원은 2 곱하기 앞에 거 찾아,224.06,8.789,sEgcGnoufh0
554,스타맥스 그 다음에 뒤에 거 뭔지 모르는데 생활 고칠까,229.01,8.25,sEgcGnoufh0
555,그거 햇더니 12 x 가 나온 상황이 4 그 격이 얼마 들어 가야 될까,232.849,9.03,sEgcGnoufh0
556,요금 유격 쓰잖아 6 액셀 얼마고 배지 12 억센 이 두 개 쓰이다가 이,237.26,5.61,sEgcGnoufh0
557,곱해야 되겠죠,241.879,4.531,sEgcGnoufh0
558,그런 여유 들어가야 되요 그럼 뒤 순이익의 것이 아,242.87,7.259,sEgcGnoufh0
559,금 지수의 제곱이 여기 들어 가야 되겠죠 얼마 들어가야 돼,246.41,8.729,sEgcGnoufh0
560,4 이런 쉬고 찾아내기도 근데 뒤에 있는 에다가 네모칸 버틀러는 무대는,250.129,7.771,sEgcGnoufh0
561,또 금방 잘 찾아 앞서 디스 만 찾으면 되니까,255.139,7.051,sEgcGnoufh0
562,근데 내 혹하는 가운데 5주기 더 이렇게,257.9,8.4,sEgcGnoufh0
563,이렇게 저희 얼마 들어 가야 되니 고려 방금 했으니까,262.19,9.24,sEgcGnoufh0
564,12 이렇게 쓴다고 금일 띵 뺑 팥의 꽃 울타리 했다 왜냐하면 얘들아,266.3,7.71,sEgcGnoufh0
565,인사 맥스의 전체 제공이 맞아요,271.43,6.99,sEgcGnoufh0
566,3 세정 부자나 얘도 이제 고비 자 이렇게 생각할 수 있는데 이게 제국,274.01,8.93,sEgcGnoufh0
567,1 그 생각할 수 있는데 선생님이 여기 만약에 - 가 들어간다고 해도,278.42,10.02,sEgcGnoufh0
568,3x 의 - a 의 절체 제곱이 다 이렇게 생각해도 괜찮잖아,282.94,10.45,sEgcGnoufh0
569,그러니까 여기에는 플러스 마이너스 씨 미 가 들어가 줘야 되는 거야,288.44,10.17,sEgcGnoufh0
570,거기 가 3 x 플러스 2 의 전체 제곱을 수도 있고 4 맥스의 - 2,293.39,9.54,sEgcGnoufh0
571,전체 제품을 수도 있단 말이야 그이가 - 이게 제곱을 수도 있는 것이 아,298.61,11.16,sEgcGnoufh0
572,얘가 그래서 항상 가운데를 물어볼 때는 물 마를 같이 붙여줘야 된다는,302.93,11.46,sEgcGnoufh0
573,것까지 자 그럼 완전 자국 시계 니 해가 주고 완전 제곱 씩 의심이 되는,309.77,10.7,sEgcGnoufh0
574,애들은 완전 제곱 식으로 써 주면 되는데 약간 우리가 앞에서 배웠던 그,314.39,10.74,sEgcGnoufh0
575,공덕이 수로 먹는거라 얘네들이 조금 합쳐져서 나올때도 있어요,320.47,10.96,sEgcGnoufh0
576,예를 들면 뭐 이런거 g 예를 들면 뭐 다 x 제곱 - 10 ex 플러스,325.13,7.71,sEgcGnoufh0
577,국 이렇게 생기네,331.43,4.98,sEgcGnoufh0
578,그럼 아퍼 주의해야 맞는지 모여 게다가 만 cb x,332.84,9.27,sEgcGnoufh0
